Month,Business_Line_name,Cost_Center,Cost_Center_Name,Project_Name,Intercompany_Name,FS_Category,Account_Grouping,Account_Name,Analytical_Code_D,Currency,SumOfCurrentMonth,SumOfBudget
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,12995.60144,116960.4129
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,816767.7917,816767.7917
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,17486614.15,17486614.15
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,59576.01317,536184.1185
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Other staff cost,61305/1101 - Professional Membership Fee,SAR,195.2423698,195.2423698
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Recruitment and relocation and Exit costs,61303/1002 - Relocation expenses,SAR,9425.493716,9425.493716
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,43775.91771,53874.27962
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,3051945.363,3052036.738
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,7971.979354,71747.81418
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,1980.164273,2178.1807
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,2598.025135,2598.025135
24-Oct,Corporate & Hold Co - BL,7215,Conventional & CC Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,11753.91382,105785.2244
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,53.28545781,58.61400359
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Events,65506/0000 - Other,SAR,48439.99102,435959.9192
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,R&M costs,Other Overheads - Depreciation and maintenance,Research and development expenses,62204/0000 - Other,SAR,2065417.204,2271958.924
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,12518.33483,12518.33483
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,10766.3076,96896.7684
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,59531.31418,65484.4456
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,17861.66068,17861.66068
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,14386.21275,129475.9147
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,289617.5943,318579.3537
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,218285.4054,1964568.649
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,98613.37971,887520.4174
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,17993.65889,19793.02478
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Recruitment and relocation and Exit costs,61303/1002 - Relocation expenses,SAR,6648.132855,59833.19569
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,6882.682226,7541.327469
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,22327.5763,22216.84829
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,4676.902454,42092.12208
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Translations and Government fees   ,Other Overheads - G&A costs,Translations and Government fees   ,65601/1001 - Government fees,SAR,1032.315978,9290.843806
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Other expenses,65404/0000 - Other,SAR,1147.408169,10326.67352
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,11601.35099,12761.48609
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,14279.8833,128518.9497
24-Oct,Corporate & Hold Co - BL,7216,Innovation New Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,534.7396768,534.7396768
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,27918.75703,251268.8133
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,32478.1149,35725.92639
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,80477.55356,80477.55356
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,35118.34111,316065.07
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,21948.42011,24143.26212
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,5270.24237,5270.24237
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,351176.9336,386294.6269
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,134480.8034,147928.8838
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,24170.57989,24170.57989
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,4528.351287,39336.84919
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,2551.016158,2806.117774
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,14867.92451,17948.19092
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,2069.268402,2079.642729
24-Oct,Corporate & Hold Co - BL,7218,Water Technology,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Vehicle rental costs,65403/1002 - Car Rent,SAR,473.2675045,520.5942549
24-Oct,Corporate & Hold Co - BL,7220,Project Bright,Project 2,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Free Hold Buildings,11204/0000 - Other,SAR,674635.3232,33440.87672
24-Oct,Corporate & Hold Co - BL,7220,Project Bright,Project 2,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Free Hold Buildings,11204/1002 - Technical Building,SAR,10632938.24,27867.41173
24-Oct,Corporate & Hold Co - BL,7220,Project Bright,Project 2,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Free Hold Buildings,11204/1006 - Professional Service,SAR,17953.32136,303.7103531
24-Oct,Corporate & Hold Co - BL,7220,Project Bright,Project 2,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Free Hold Buildings,11204/1007 - Staff and staff related costs,SAR,1892600.454,21196.26571
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Audit related consultancy,63101/0000 - Other,SAR,16157.98923,17773.78815
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,37008.25733,265999.5433
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,1802256.167,1982069.856
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,1867144.566,1874235.875
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,62722.20826,455344.2837
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,49198.46858,116749.0539
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,2967.324955,3264.057451
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,474147.6652,513272.1323
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,142044.3528,1278399.175
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Leave Pay,61106/0000 - Other,SAR,-16063.19659,11915.11858
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,9169.037702,10085.94147
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,56972.9395,86346.793
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,5709.320377,37597.88698
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,165816.0503,182397.6553
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/0000 - Other,SAR,10363.33962,93270.05655
24-Oct,Corporate & Hold Co - BL,7221,Strategic Supply & Contracting,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,613.2746858,674.6021544
24-Oct,Corporate & Hold Co - BL,7222,Engineering Office,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,1960.139138,1960.139138
24-Oct,Corporate & Hold Co - BL,7222,Engineering Office,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,1814.897666,16334.07899
24-Oct,Corporate & Hold Co - BL,7222,Engineering Office,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,6379.901257,6379.901257
24-Oct,Corporate & Hold Co - BL,7222,Engineering Office,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,3118.885099,28069.96589
24-Oct,Corporate & Hold Co - BL,7222,Engineering Office,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,2835.508079,3119.058887
24-Oct,Corporate & Hold Co - BL,7222,Engineering Office,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,24668.25646,222014.3082
24-Oct,Corporate & Hold Co - BL,7311,China Support Office,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,39.497307,39.497307
