Month,Business_Line_name,Cost_Center,Cost_Center_Name,Project_Name,Intercompany_Name,FS_Category,Account_Grouping,Account_Name,Analytical_Code_D,Currency,SumOfCurrent Month
24-Oct,Corporate & Hold Co - BL,0000,None,Project 119,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,1748770.862
24-Oct,Corporate & Hold Co - BL,0000,None,Project 119,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1031 - Recovery of Costs,SAR,-2475009.156
24-Oct,Corporate & Hold Co - BL,0000,None,Project 119,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-10562.56732
24-Oct,Corporate & Hold Co - BL,0000,None,Project 119,Intercompany 54,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1003 - Accrual - Service Charges Income,SAR,0
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/0000 - Other,SAR,1961.220826
24-Oct,Corporate & Hold Co - BL,0000,None,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,16895.33214
24-Oct,Corporate & Hold Co - BL,0000,None,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,17595.00548
24-Oct,Corporate & Hold Co - BL,0000,None,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,14654.75763
24-Oct,Corporate & Hold Co - BL,0000,None,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,671.005386
24-Oct,Corporate & Hold Co - BL,0000,None,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,15080.78995
24-Oct,Corporate & Hold Co - BL,0000,None,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,133609.1382
24-Oct,Corporate & Hold Co - BL,0000,None,Project 120,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-154432.2157
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 121,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/0000 - Other,SAR,89.40754039
24-Oct,Corporate & Hold Co - BL,0000,None,Project 121,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,1451.633752
24-Oct,Corporate & Hold Co - BL,0000,None,Project 121,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-1856.175943
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,167395.6409
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1003 - Technical Consult.,SAR,392127.1158
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1004 - Other Consult.,SAR,172107.1252
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1005 - Five Capital,SAR,18099387.7
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,144181.5521
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,1927.798923
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,5834.913824
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,57807.44677
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,38992962.5
24-Oct,Corporate & Hold Co - BL,0000,None,Project 122,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-2565869.803
24-Oct,Corporate & Hold Co - BL,0000,None,Project 123,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,13395.50269
24-Oct,Corporate & Hold Co - BL,0000,None,Project 123,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,101004.0395
24-Oct,Corporate & Hold Co - BL,0000,None,Project 123,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1031 - Recovery of Costs,SAR,-82877.17624
24-Oct,Corporate & Hold Co - BL,0000,None,Project 123,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-1108.168761
24-Oct,Corporate & Hold Co - BL,0000,None,Project 123,Intercompany 75,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1003 - Accrual - Service Charges Income,SAR,0
24-Oct,Corporate & Hold Co - BL,0000,None,Project 124,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,687803.2567
24-Oct,Corporate & Hold Co - BL,0000,None,Project 124,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,1077.383842
24-Oct,Corporate & Hold Co - BL,0000,None,Project 124,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,29780.73609
24-Oct,Corporate & Hold Co - BL,0000,None,Project 124,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,74.50628366
24-Oct,Corporate & Hold Co - BL,0000,None,Project 124,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,100643.6266
24-Oct,Corporate & Hold Co - BL,0000,None,Project 124,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1031 - Recovery of Costs,SAR,-103017.3205
24-Oct,Corporate & Hold Co - BL,0000,None,Project 124,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-840744.5482
24-Oct,Corporate & Hold Co - BL,0000,None,Project 125,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,3305.285458
24-Oct,Corporate & Hold Co - BL,0000,None,Project 125,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,59.2459605
24-Oct,Corporate & Hold Co - BL,0000,None,Project 125,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-3102.256732
24-Oct,Corporate & Hold Co - BL,0000,None,Project 126,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,515.8240575
24-Oct,Corporate & Hold Co - BL,0000,None,Project 126,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-386.8680431
24-Oct,Corporate & Hold Co - BL,0000,None,Project 126,Intercompany 37,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1003 - Accrual - Service Charges Income,SAR,0
24-Oct,Corporate & Hold Co - BL,0000,None,Project 126,Intercompany 73,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1003 - Accrual - Service Charges Income,SAR,0
24-Oct,Corporate & Hold Co - BL,0000,None,Project 196,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,106520.7617
24-Oct,Corporate & Hold Co - BL,0000,None,Project 196,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1081 - Provision,SAR,-9550137.253
24-Oct,Corporate & Hold Co - BL,0000,None,Project 283,Intercompany 64,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1003 - Accrual - Service Charges Income,SAR,0
24-Oct,Corporate & Hold Co - BL,0000,None,Project 266,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,10291.05296
24-Oct,Corporate & Hold Co - BL,0000,None,Project 266,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1081 - Provision,SAR,-11226.60323
24-Oct,Corporate & Hold Co - BL,0000,None,Project 286,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,3688.381508
24-Oct,Corporate & Hold Co - BL,0000,None,Project 286,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1081 - Provision,SAR,-3565.435458
24-Oct,Corporate & Hold Co - BL,0000,None,Project 371,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,5734911.49
24-Oct,Corporate & Hold Co - BL,0000,None,Project 371,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1081 - Provision,SAR,-110286.7594
24-Oct,Corporate & Hold Co - BL,0000,None,Project 342,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,117104.9686
24-Oct,Corporate & Hold Co - BL,0000,None,Project 342,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1081 - Provision,SAR,-89625.07989
24-Oct,Corporate & Hold Co - BL,0000,None,Project 343,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,0
24-Oct,Corporate & Hold Co - BL,0000,None,Project 127,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1003 - Technical Consult.,SAR,11895.29623
24-Oct,Corporate & Hold Co - BL,0000,None,Project 127,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,9692.976661
24-Oct,Corporate & Hold Co - BL,0000,None,Project 127,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,20640.59246
24-Oct,Corporate & Hold Co - BL,0000,None,Project 127,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,178.6535009
24-Oct,Corporate & Hold Co - BL,0000,None,Project 127,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1021 - Staff cost (allocated),SAR,6851.575404
24-Oct,Corporate & Hold Co - BL,0000,None,Project 127,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1082 - Write off,SAR,-43964.68582
24-Oct,Corporate & Hold Co - BL,0000,None,Project 128,Intercompany 56,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1065 - Development Fee,SAR,2740125.673
24-Oct,Corporate & Hold Co - BL,0000,None,Project 129,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1002 - Legal Consult.,SAR,2348.06553
24-Oct,Corporate & Hold Co - BL,0000,None,Project 129,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1005 - Five Capital,SAR,84457.36445
24-Oct,Corporate & Hold Co - BL,0000,None,Project 129,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1006 - Bid Bond Comm.,SAR,3105.37702
24-Oct,Corporate & Hold Co - BL,0000,None,Project 129,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1007 - Boarding, Lodging & Travel",SAR,248196.6831
24-Oct,Corporate & Hold Co - BL,0000,None,Project 129,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1008 - Meals & Entertain.,SAR,7080.639138
24-Oct,Corporate & Hold Co - BL,0000,None,Project 129,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,"12301/1009 - Postage, Courier & Telecom",SAR,2009.259425
24-Oct,Corporate & Hold Co - BL,0000,None,Project 129,Intercompany 182,Projects in progress,Current assets,Projects in progress - Development projects,12301/1010 - Other Expenses,SAR,2210.731957
